name,type,user_name,rating,review_date,reviews
Breaking Bad,(TV Series),riddhimaakaritu,6,1 June 2020,If only this film was not supposed to be the greatest movie ever made...
Breaking Bad,(TV Series),carlabrams,2,2 February 2004,"I've got a masters in Criminology, and have studied filmography, and I just don't get it.  This isn't a great movie.  The only thing that could make it a classic is the quality of the actors that were hired - and while the actors themselves can and have made quality movies, this one just doesn't do it for me.  Brando didn't impress me in the least in this movie."
Breaking Bad,(TV Series),lindalindgren,10,5 July 2016,"Yeah. I don't think i have to write more than that actually. I think the most of you already know how good this movie is (or how good these movies are), and what the story is. "
Breaking Bad,(TV Series),Gilberto-Herrera,10,29 November 2023,"As an actor who appreciates the art of storytelling and character development, ""The Godfather"" stands out to me as a masterclass in cinematic excellence. This film is not just a movie; it's an experience that immerses you into the world of the Corleone family, offering a deep dive into the complexities of loyalty, power, and family dynamics."
Breaking Bad,(TV Series),alipezeshkii,10,30 April 2016,"Strong story ... professional actors .... Directed by smart ... Everything was in its peak...No matter how I look at this film is still attractive...He gives lessons on life and politics.....Although the film is old but it was attractive and new and never be out of date....While the film is long but not boring any moment of the film up...About coming to power, says. About a poor family that is powerful....About sacrificing the values to achieve the target on the first letter of his power....Strong story ... professional actors .... Directed by smart ... Everything was in its peak...No matter how I look at this film is still attractive...He gives lessons on life and politics.....Although the film is old but it was attractive and new and never be out of date....While the film is long but not boring any moment of the film up...About coming to power, says. About a poor family that is powerful....About sacrificing the values to achieve the target on the first letter of his power...."
Breaking Bad,(TV Series),megasckan,10,19 February 2019,"This isn't just a beautifully crafted gangster film. Or an outstanding family portrait, for that matter. An amazing period piece. A character study. A lesson in filmmaking and an inspiration to generations of actors, directors, screenwriters and producers. For me, this is more: this is the definitive film. 10 stars out of 10."
Breaking Bad,(TV Series),albertobernal,10,11 July 2016,"The godfather trilogy is an exclusive set of movies that will continue to live with humanity, every generation will see them to say, ""Oh that was 10 out of 10."" If you watch them you will know that the world that lives inside the underworld is same as the one we live in except that people in underworld are so smart, in fact smartness is the only thing that can keep them there. Don Vito Caroleone's early life shown in part-II is very well done to show the Don in making, how a kid who couldn't even tell his name went on becoming a underworld don who keep most senators, judges and lawyers in his pocket. Meeting of don with the so call five families are among most impressive scenes."
Breaking Bad,(TV Series),j-70786,10,26 May 2020,"The whole Godfather series is about the growth and death of a man, the rise and decline of a family. Brotherhood, father son relationship, rational and emotional love, friendship, men's sacrifice and responsibility in the face of family, career and love, the opposition and unity of justice and evil are vividly interpreted in the film. Countless classic lines and unforgettable plots.I am the same myself. In his early 20's, he stepped into the society, had contact with the world at the beginning, just opened the chapter of his life, and watching Godfather certainly felt obscure and gloomy. At this age, it's normal that we can't look down: we haven't understood the responsibilities and responsibilities of career, family, friendship and love, and we can't even know the cost of men's growth.When you are a little older, no one will help you or forgive you unconditionally. You are forced to understand that you need to work hard in society to survive. No one will give you money without any reason. Naturally, you will understand the difficulties and greatness of the old Godfather"
Breaking Bad,(TV Series),connerbrown-58742,,1 August 2017,this is a masterpiece this is incredible and amazing watch this movie you won't regret it this is cool i love it people call it amazing and wonderful and outstanding it is cool and it has moments that other movies probably don't have enjoy this movie it is incredible and it has incredible action scenes and incredible special effects and directing
Breaking Bad,(TV Series),jonny-07642,6,9 April 2022,"If you enjoy action paced movies with great character depth and story telling opt for goodfellas. If you like slow paced, drama like story telling opt for the Godfather. It's wasn't my cup of tea but you can see why people might put it into being considered a classic. The movie for the time when released was ahead of its time. Nowadays it would go straight to dvd."
